location,total_sqft,bath,balcony,BHK,price
devarachikkanahalli,1250.0,2.0,2.0,2.0,40.0
hulimavu,1300.0,2.0,3.0,2.0,36.0
hebbal,2483.0,5.0,2.0,4.0,212.0
yeshwanthpur,1860.0,3.0,2.0,3.0,168.0
kr puram,3628.0,4.0,1.0,4.0,246.0
old airport road,2392.0,3.0,2.0,3.0,249.0
other,1090.0,2.0,1.0,2.0,31.48
nagarbhavi,1100.0,2.0,2.0,2.0,46.2
hosa road,1161.0,2.0,1.0,2.0,55.15
kadugodi,1762.0,3.0,3.0,3.0,112.0
other,2100.0,3.0,1.0,3.0,75.0
channasandra,1500.0,4.0,1.0,4.0,89.45
hebbal,1349.0,2.0,1.0,2.0,98.0
whitefield,1346.0,2.0,1.0,3.0,100.0
other,1254.0,2.0,1.0,3.0,70.0
hennur,1255.0,2.0,1.0,2.0,54.5
kasavanhalli,1476.0,3.0,1.0,3.0,95.0
jigani,2400.0,4.0,1.0,3.0,130.0
other,1200.0,2.0,0.0,2.0,70.0
yelahanka,602.0,1.0,1.0,1.0,33.0
sarjapur  road,1346.0,2.0,1.0,2.0,67.38
seegehalli,3000.0,5.0,2.0,3.0,335.0
8th phase jp nagar,871.0,2.0,2.0,2.0,55.0
bommasandra,920.0,2.0,1.0,2.0,37.46
8th phase jp nagar,1089.0,2.0,1.0,2.0,43.55
hennur,1155.0,2.0,2.0,2.0,54.5
ramamurthy nagar,600.0,1.0,1.0,1.0,43.0
lakshminarayana pura,1169.0,2.0,2.0,2.0,75.0
other,1540.0,3.0,2.0,3.0,65.0
uttarahalli,1160.0,2.0,2.0,2.0,40.6
electronic city,1691.0,2.0,2.0,3.0,102.0
other,1439.0,3.0,1.0,3.0,57.23
kothanur,1460.0,3.0,3.0,3.0,71.0
other,1380.0,2.0,1.0,2.0,75.0
electronic city,1025.0,2.0,1.0,2.0,54.0
hebbal,1344.0,2.0,1.0,2.0,108.0
old madras road,2640.0,2.0,1.0,2.0,170.0
other,1070.0,2.0,1.0,2.0,52.0
sarjapur,913.0,2.0,1.0,2.0,32.0
bisuvanahalli,1075.0,2.0,1.0,3.0,42.0
begur road,1410.0,2.0,3.0,3.0,54.99
btm 2nd stage,1100.0,2.0,2.0,2.0,47.0
other,1130.0,2.0,2.0,2.0,68.0
other,1250.0,2.0,1.0,2.0,50.0
other,3884.0,4.0,3.0,4.0,240.0
raja rajeshwari nagar,1144.0,2.0,2.0,2.0,38.55
chandapura,800.0,2.0,1.0,2.0,25.0
other,1180.0,2.0,3.0,2.0,41.94
kengeri,370.923994,1.0,0.0,1.0,18.5
whitefield,1585.0,3.0,1.0,3.0,84.0
anekal,1800.0,3.0,2.0,3.0,68.0
whitefield,1100.0,2.0,2.0,2.0,65.0
mallasandra,1325.0,2.0,2.0,2.0,70.0
hennur road,950.0,2.0,1.0,2.0,55.0
whitefield,2990.0,3.0,2.0,4.0,198.0
bharathi nagar,1384.0,2.0,2.0,2.0,59.0
mallasandra,1665.0,3.0,2.0,3.0,95.0
other,1077.0,2.0,1.0,2.0,34.46
ramamurthy nagar,360.0,1.0,1.0,1.0,26.0
whitefield,1250.0,2.0,2.0,2.0,72.0
uttarahalli,1125.0,2.0,1.0,2.0,47.0
hosa road,1040.0,2.0,1.0,2.0,61.0
other,1146.0,2.0,1.0,2.0,39.5
arekere,2400.0,3.0,1.0,3.0,180.0
other,1892.0,3.0,2.0,3.0,200.0
other,1053.0,2.0,3.0,2.0,44.0
kr puram,1000.0,2.0,0.0,2.0,60.0
8th phase jp nagar,1298.0,2.0,1.0,2.0,59.0
hosur road,1766.0,3.0,1.0,3.0,130.0
1st phase jp nagar,1205.0,2.0,1.0,2.0,85.0
electronic city phase ii,1031.0,2.0,1.0,2.0,55.0
whitefield,1626.0,3.0,3.0,3.0,85.0
kaval byrasandra,1185.0,2.0,1.0,2.0,49.0
7th phase jp nagar,1680.0,3.0,2.0,3.0,120.0
other,2400.0,6.0,0.0,6.0,130.0
munnekollal,1170.0,2.0,2.0,2.0,52.0
electronic city,1200.0,3.0,1.0,3.0,90.0
singasandra,1100.0,2.0,1.0,2.0,52.0
7th phase jp nagar,1000.0,2.0,1.0,2.0,61.0
kanakpura road,900.0,1.0,0.0,2.0,45.0
battarahalli,1276.0,2.0,2.0,2.0,45.0
doddathoguru,1015.0,2.0,2.0,2.0,33.5
kodigehaali,1117.0,2.0,2.0,2.0,56.0
electronic city phase ii,1253.0,2.0,1.0,2.0,65.8
vittasandra,1246.0,2.0,1.0,2.0,62.3
hebbal,3960.0,5.0,3.0,4.0,386.0
jalahalli,790.0,2.0,1.0,2.0,49.5
whitefield,1564.0,3.0,1.0,3.0,103.0
other,1464.0,2.0,2.0,3.0,115.0
sarjapur  road,3430.0,6.0,0.0,4.0,228.5
other,1600.0,3.0,2.0,3.0,75.0
other,2400.0,7.0,2.0,6.0,107.0
1st phase jp nagar,1394.0,2.0,2.0,2.0,85.0
anekal,1035.0,2.0,2.0,2.0,38.3
other,1100.0,2.0,1.0,2.0,46.0
other,1200.0,2.0,1.0,2.0,53.5
other,1229.0,3.0,1.0,3.0,86.03
electronic city phase ii,1125.0,2.0,1.0,2.0,32.49
vidyaranyapura,2400.0,5.0,1.0,4.0,135.0
horamavu banaswadi,1200.0,2.0,1.0,2.0,45.0
sarjapur  road,1132.0,2.0,1.0,2.0,70.0
rajaji nagar,1216.0,2.0,0.0,2.0,97.16
other,1645.0,3.0,2.0,3.0,87.0
hebbal,3067.0,4.0,3.0,4.0,230.0
thanisandra,3216.0,4.0,1.0,4.0,226.0
7th phase jp nagar,1430.0,2.0,1.0,3.0,102.0
electronic city,1615.0,3.0,2.0,3.0,97.0
other,1720.0,2.0,2.0,3.0,126.0
other,1500.0,3.0,2.0,3.0,115.0
kudlu,1293.0,2.0,2.0,3.0,80.0
vijayanagar,1046.0,2.0,0.0,2.0,49.06
yeshwanthpur,1277.5,2.0,0.0,2.0,95.815
banashankari,1260.0,2.0,3.0,2.0,75.0
other,5480.0,4.0,2.0,3.0,400.0
marathahalli,3800.0,4.0,3.0,4.0,250.0
other,3000.0,3.0,0.0,3.0,250.0
other,975.0,2.0,2.0,2.0,50.0
other,1400.0,2.0,1.0,2.0,67.0
malleshwaram,2800.0,4.0,2.0,4.0,252.0
other,1440.0,4.0,0.0,4.0,88.0
other,1250.0,2.0,2.0,2.0,65.0
other,1750.0,3.0,2.0,3.0,85.0
electronics city phase 1,1450.0,3.0,1.0,3.0,70.0
abbigere,1000.0,2.0,1.0,2.0,41.0
other,1423.0,2.0,2.0,3.0,85.0
channasandra,1030.0,2.0,1.0,2.0,34.5
other,1010.0,2.0,2.0,2.0,46.0
other,2200.0,3.0,0.0,4.0,115.0
other,1563.0,3.0,2.0,3.0,52.0
7th phase jp nagar,1680.0,3.0,2.0,3.0,125.0
7th phase jp nagar,1420.0,2.0,2.0,3.0,96.0
electronic city phase ii,1065.0,2.0,1.0,2.0,30.76
thanisandra,1491.0,3.0,1.0,3.0,88.0
kanakpura road,1051.0,2.0,2.0,2.0,56.74
thanisandra,1948.0,3.0,2.0,3.0,130.0
horamavu agara,1213.0,2.0,2.0,2.0,38.1
ardendale,1100.0,2.0,1.0,2.0,43.25
other,550.0,1.0,1.0,1.0,16.0
other,535.0,1.0,1.0,1.0,35.0
other,1490.0,3.0,0.0,3.0,140.0
rayasandra,3600.0,5.0,3.0,5.0,145.0
bommasandra,920.0,2.0,1.0,2.0,37.2
battarahalli,600.0,1.0,0.0,1.0,47.0
uttarahalli,1315.0,2.0,2.0,3.0,74.0
amruthahalli,1450.0,2.0,1.0,3.0,90.0
other,1350.0,3.0,1.0,3.0,60.0
panathur,1255.0,2.0,2.0,2.0,79.0
tumkur road,1098.0,2.0,1.0,2.0,72.0
other,2500.0,3.0,3.0,3.0,75.0
hoodi,1639.0,3.0,2.0,3.0,110.0
ramamurthy nagar,1170.0,2.0,2.0,2.0,46.8
balagere,1205.47,2.0,1.0,2.0,81.0
sahakara nagar,1180.0,2.0,2.0,2.0,72.0
other,1793.0,3.0,2.0,3.0,98.0
electronic city,1296.0,2.0,2.0,2.0,65.0
brookefield,1230.0,2.0,3.0,2.0,55.0
8th phase jp nagar,1046.0,2.0,1.0,2.0,48.0
other,1090.0,2.0,2.0,2.0,43.5
other,1200.0,2.0,2.0,2.0,85.0
other,1084.0,2.0,2.0,2.0,50.0
bommasandra,1089.0,2.0,1.0,2.0,40.0
rajaji nagar,1613.0,3.0,0.0,3.0,150.0
other,4200.0,4.0,3.0,4.0,325.0
bannerghatta road,1154.0,2.0,2.0,2.0,47.0
yelachenahalli,1100.0,2.0,2.0,2.0,60.0
devanahalli,1700.0,3.0,0.0,3.0,88.2
hegde nagar,1703.0,3.0,2.0,3.0,113.0
hebbal,2400.0,4.0,1.0,3.0,180.0
other,1865.0,3.0,3.0,3.0,145.0
other,1500.0,3.0,2.0,3.0,149.0
other,1378.0,2.0,3.0,3.0,42.33
kalena agrahara,1450.0,2.0,3.0,3.0,85.0
other,2900.0,3.0,2.0,3.0,325.0
whitefield,840.0,1.0,1.0,1.0,57.0
hosur road,1427.0,2.0,1.0,3.0,130.0
whitefield,905.0,1.0,1.0,1.0,50.0
subramanyapura,929.0,2.0,0.0,2.0,50.17
electronic city,2010.0,3.0,2.0,3.0,201.0
frazer town,1870.0,3.0,3.0,3.0,180.0
other,1786.0,3.0,2.0,3.0,79.99
balagere,1012.0,2.0,1.0,2.0,68.0
banashankari,2582.0,5.0,2.0,3.0,250.0
banashankari,1260.0,2.0,3.0,2.0,75.0
hebbal kempapura,1800.0,3.0,2.0,3.0,175.0
hosa road,1364.0,2.0,1.0,2.0,64.79
other,1110.0,2.0,2.0,2.0,52.0
other,2000.0,3.0,2.0,3.0,85.0
raja rajeshwari nagar,1196.0,2.0,2.0,2.0,40.54
marathahalli,1350.0,2.0,2.0,2.0,60.0
other,1307.0,2.0,2.0,2.0,59.0
hrbr layout,1374.0,2.0,2.0,2.0,95.0
other,1265.0,2.0,2.0,2.0,68.0
hebbal,1420.0,2.0,1.0,2.0,99.39
jp nagar,4624.5,4.0,0.0,4.0,314.5
other,1260.0,2.0,1.0,2.0,55.0
arekere,2060.0,3.0,2.0,3.0,150.0
other,1800.0,3.0,2.0,3.0,90.0
hoodi,1837.0,3.0,1.0,3.0,110.0
gottigere,1235.0,2.0,2.0,2.0,63.0
anekal,1500.0,4.0,1.0,3.0,99.0
kaggalipura,950.0,2.0,1.0,2.0,50.0
hebbal,2483.0,5.0,2.0,4.0,230.0
singasandra,1010.0,2.0,1.0,2.0,40.0
kengeri satellite town,750.0,2.0,1.0,2.0,33.0
other,1100.0,2.0,2.0,2.0,56.1
bannerghatta road,1247.0,2.0,1.0,2.0,47.39
ngr layout,1020.0,2.0,1.0,2.0,46.0
hennur,1830.5,3.0,0.0,3.0,84.205
other,1350.0,2.0,2.0,2.0,89.5
other,1200.0,2.0,1.0,3.0,55.0
ramamurthy nagar,1330.0,4.0,1.0,3.0,140.0
thanisandra,1595.0,3.0,2.0,3.0,120.0
whitefield,1500.0,3.0,1.0,3.0,78.57
mysore road,1248.52,3.0,2.0,3.0,115.0
other,1370.07,3.0,1.0,3.0,65.0
attibele,450.0,1.0,1.0,1.0,11.0
whitefield,2403.0,4.0,2.0,4.0,270.0
horamavu banaswadi,1272.0,2.0,2.0,2.0,51.5
other,1194.0,2.0,0.0,2.0,55.0
other,3900.0,3.0,3.0,3.0,250.0
marathahalli,1933.0,3.0,2.0,3.0,140.0
hegde nagar,1847.0,3.0,2.0,3.0,123.0
chikka tirupathi,1808.0,4.0,2.0,3.0,80.27
magadi road,1116.0,2.0,1.0,2.0,50.0
sarjapur  road,1700.0,3.0,1.0,3.0,194.0
ambedkar nagar,3530.0,4.0,2.0,4.0,290.0
other,3000.0,6.0,3.0,6.0,300.0
kogilu,2456.0,7.0,2.0,7.0,85.0
kengeri,750.0,2.0,1.0,2.0,35.5
other,1840.0,3.0,2.0,3.0,155.0
haralur road,1300.0,2.0,2.0,2.0,75.0
kundalahalli,1724.0,3.0,1.0,3.0,125.0
hoodi,1925.0,2.0,3.0,3.0,114.0
talaghattapura,1090.0,2.0,1.0,2.0,27.24
varthur,1360.0,2.0,3.0,3.0,85.0
other,1758.0,3.0,2.0,3.0,95.0
old madras road,1720.0,3.0,2.0,3.0,106.0
other,3045.0,3.0,2.0,3.0,170.0
raja rajeshwari nagar,1168.0,2.0,1.0,2.0,61.0
dasarahalli,2100.0,3.0,3.0,3.0,120.0
ramagondanahalli,1235.0,2.0,1.0,2.0,46.8
yelahanka,1322.0,2.0,2.0,2.0,86.0
other,1225.0,2.0,2.0,2.0,55.11
r.t. nagar,1200.0,2.0,3.0,2.0,45.0
other,4200.0,1.0,2.0,2.0,160.0
sonnenahalli,605.0,1.0,1.0,1.0,40.0
hormavu,1000.0,2.0,2.0,2.0,50.0
yeshwanthpur,3027.0,4.0,3.0,3.0,260.0
kundalahalli,1047.0,2.0,1.0,2.0,89.0
munnekollal,1030.0,2.0,1.0,2.0,50.36
kanakpura road,525.0,1.0,1.0,1.0,30.0
budigere,1991.0,4.0,2.0,3.0,103.0
hennur road,1065.0,2.0,1.0,2.0,42.6
other,1075.0,2.0,1.0,2.0,55.0
kodichikkanahalli,1495.0,2.0,2.0,3.0,75.0
electronics city phase 1,1515.0,2.0,1.0,3.0,80.91
hebbal,1355.0,3.0,2.0,3.0,83.87
hulimavu,1188.0,2.0,3.0,2.0,46.0
other,3060.0,4.0,2.0,4.0,350.0
margondanahalli,900.0,2.0,0.0,2.0,65.0
kammasandra,990.0,2.0,1.0,2.0,31.5
dodda nekkundi,1100.0,2.0,1.0,2.0,41.16
other,1000.0,2.0,2.0,2.0,45.0
other,3161.0,4.0,3.0,4.0,214.0
raja rajeshwari nagar,1140.0,2.0,2.0,2.0,38.65
doddakallasandra,1072.0,2.0,1.0,2.0,42.87
hennur road,1232.0,2.0,2.0,2.0,89.0
kundalahalli,1724.0,3.0,2.0,3.0,125.0
gottigere,1385.0,3.0,2.0,3.0,64.0
hsr layout,1372.0,2.0,1.0,2.0,68.0
murugeshpalya,2135.0,3.0,2.0,3.0,160.0
raja rajeshwari nagar,1196.0,2.0,2.0,2.0,40.54
kengeri,883.0,2.0,0.0,2.0,49.0
begur road,1565.0,2.0,2.0,3.0,59.76
whitefield,1420.0,2.0,2.0,2.0,136.0
channasandra,1123.0,2.0,1.0,2.0,36.0
uttarahalli,1125.0,1.0,2.0,2.0,45.0
kathriguppe,1245.0,2.0,2.0,3.0,68.48
sarjapur  road,1157.0,2.0,1.0,3.0,75.0
hosa road,1016.0,2.0,2.0,2.0,40.0
bannerghatta road,1015.0,2.0,0.0,2.0,48.0
gunjur,1588.0,2.0,3.0,3.0,90.0
hegde nagar,1847.0,3.0,2.0,3.0,135.0
kumaraswami layout,1000.0,2.0,1.0,2.0,48.5
kothanur,1400.0,2.0,1.0,2.0,70.0
yelahanka,2675.0,4.0,2.0,4.0,140.0
hebbal kempapura,1730.0,3.0,2.0,3.0,175.0
hegde nagar,1847.0,3.0,2.0,3.0,125.0
varthur,1200.0,3.0,1.0,3.0,67.75
hebbal,1036.0,2.0,1.0,2.0,50.0
other,1294.0,2.0,2.0,3.0,48.0
yelachenahalli,1400.0,2.0,3.0,2.0,78.0
other,1020.0,2.0,1.0,2.0,70.0
ngr layout,1020.0,2.0,1.0,2.0,45.9
other,1100.0,2.0,2.0,2.0,44.0
jakkur,1645.0,3.0,1.0,3.0,100.0
uttarahalli,1020.0,2.0,2.0,2.0,45.0
other,1700.0,3.0,1.0,3.0,97.0
banashankari,1886.0,3.0,2.0,3.0,205.0
marathahalli,3800.0,4.0,3.0,4.0,235.0
vijayanagar,492.0,1.0,1.0,1.0,40.0
kundalahalli,1030.0,2.0,2.0,2.0,49.0
pattandur agrahara,1550.0,2.0,3.0,3.0,80.0
other,1050.0,2.0,0.0,2.0,40.0
whitefield,650.0,1.0,1.0,1.0,25.0
old madras road,1171.0,2.0,2.0,2.0,75.0
kaggalipura,2200.0,4.0,1.0,3.0,150.0
jp nagar,2700.0,4.0,1.0,7.0,160.0
hosa road,1665.0,2.0,3.0,3.0,125.0
jakkur,1432.0,2.0,1.0,2.0,85.0
other,1012.0,2.0,2.0,2.0,59.0
kr puram,1035.0,2.0,1.0,2.0,40.5
pai layout,1400.0,2.0,2.0,2.0,57.5
kadugodi,1100.0,2.0,1.0,2.0,45.0
jalahalli east,1010.0,2.0,1.0,2.0,52.0
varthur,1120.0,2.0,2.0,2.0,44.24
devarachikkanahalli,1200.0,2.0,2.0,2.0,83.0
bommasandra industrial area,7000.0,2.0,1.0,2.0,135.0
whitefield,1730.0,3.0,2.0,3.0,125.0
other,998.0,2.0,2.0,2.0,65.0
other,1067.0,2.0,3.0,2.0,33.99
bisuvanahalli,845.0,2.0,1.0,2.0,37.0
thanisandra,1240.0,2.0,1.0,3.0,62.0
jakkur,1230.0,2.0,1.0,2.0,79.0
old airport road,2732.0,4.0,3.0,4.0,204.0
kaggadasapura,2500.0,5.0,1.0,3.0,120.0
other,600.0,2.0,0.0,1.0,23.0
other,1550.0,3.0,2.0,3.0,160.0
vittasandra,1246.0,2.0,1.0,2.0,67.3
other,1220.0,2.0,2.0,2.0,60.0
hennur,1255.0,2.0,1.0,2.0,53.57
other,1600.0,3.0,3.0,3.0,72.0
ardendale,1777.26,3.0,2.0,3.0,92.0
vijayanagar,864.0,2.0,0.0,2.0,45.0
amruthahalli,485.0,1.0,1.0,1.0,19.5
ambedkar nagar,2900.0,3.0,2.0,3.0,297.0
hegde nagar,1801.0,3.0,2.0,3.0,140.0
kadugodi,1314.0,2.0,3.0,2.0,80.0
jp nagar,3860.0,3.0,2.0,3.0,402.0
hennur road,1891.0,3.0,1.0,3.0,110.0
kudlu,1092.0,2.0,2.0,2.0,44.0
hennur road,2264.0,3.0,1.0,3.0,159.0
other,1590.0,3.0,0.0,3.0,120.0
begur,1100.0,2.0,2.0,2.0,55.0
doddathoguru,550.0,1.0,1.0,1.0,17.0
yeshwanthpur,1165.0,2.0,1.0,2.0,85.0
other,1200.0,2.0,2.0,2.0,75.0
green glen layout,1776.42,3.0,2.0,3.0,105.0
hebbal,1355.0,3.0,2.0,3.0,83.87
bannerghatta road,595.0,1.0,1.0,1.0,33.32
hennur,1100.0,2.0,1.0,2.0,60.0
sarjapur,940.0,2.0,1.0,2.0,25.38
other,2500.0,4.0,0.0,3.0,140.0
other,1300.0,2.0,2.0,3.0,70.0
marathahalli,1780.0,4.0,3.0,4.0,175.0
hoodi,1108.0,2.0,1.0,2.0,87.48
other,1215.0,3.0,1.0,3.0,42.2
hebbal,1355.0,3.0,2.0,3.0,83.87
harlur,1290.0,2.0,1.0,2.0,85.0
kathriguppe,1350.0,3.0,3.0,3.0,78.3
horamavu agara,1560.0,3.0,2.0,3.0,75.0
sarjapur  road,2145.0,3.0,3.0,3.0,190.0
other,927.0,2.0,1.0,2.0,50.0
yelahanka,2600.0,4.0,3.0,4.0,175.0
other,1464.0,3.0,2.0,3.0,46.0
other,10763.9,2.0,1.0,1.0,93.0
begur road,1200.0,2.0,2.0,2.0,44.0
other,1469.0,2.0,2.0,2.0,99.14
panathur,1343.0,2.0,1.0,2.0,76.0
other,1180.0,2.0,3.0,2.0,52.0
uttarahalli,1008.0,2.0,3.0,2.0,45.0
hebbal,1645.0,3.0,2.0,3.0,117.0
dasanapura,708.0,2.0,1.0,2.0,31.15
other,1500.0,2.0,1.0,2.0,115.0
other,26136.0,6.0,2.0,5.0,550.0
other,1258.0,2.0,0.0,2.0,58.0
thanisandra,1996.0,4.0,1.0,3.0,123.0
raja rajeshwari nagar,648.0,1.0,1.0,1.0,31.75
ramamurthy nagar,700.0,2.0,1.0,2.0,33.0
bellandur,1205.0,2.0,1.0,2.0,59.0
electronic city phase ii,1286.0,2.0,2.0,2.0,69.0
koramangala,1120.0,2.0,0.0,2.0,65.0
other,41382.0,1.0,0.0,1.0,170.0
other,1100.0,2.0,1.0,2.0,61.0
nagavarapalya,980.0,2.0,0.0,2.0,37.0
other,850.0,1.0,0.0,2.0,35.5
tc palaya,1800.0,2.0,2.0,2.0,80.0
marathahalli,1200.0,1.0,1.0,2.0,103.0
kodichikkanahalli,2700.0,7.0,2.0,5.0,125.0
epip zone,1734.0,3.0,3.0,3.0,125.0
kaval byrasandra,1020.0,2.0,1.0,2.0,52.0
yelahanka,1650.0,3.0,3.0,3.0,105.0
haralur road,1140.0,2.0,1.0,2.0,42.0
yelachenahalli,1080.0,2.0,2.0,2.0,55.0
other,1065.0,2.0,3.0,2.0,50.0
begur road,1160.0,2.0,2.0,2.0,42.0
other,1184.0,2.0,1.0,2.0,55.0
other,1147.0,2.0,1.0,2.0,54.0
sonnenahalli,896.0,2.0,1.0,2.0,43.75
hebbal,985.0,2.0,2.0,2.0,62.0
other,1050.0,2.0,1.0,2.0,67.0
talaghattapura,2099.0,3.0,3.0,3.0,147.0
jalahalli east,1475.0,3.0,2.0,3.0,96.0
other,2095.0,3.0,2.0,3.0,142.0
other,1602.0,3.0,2.0,3.0,56.0
yelahanka,1304.0,2.0,1.0,2.0,69.97
horamavu banaswadi,1272.0,2.0,2.0,2.0,50.0
other,735.0,1.0,1.0,1.0,75.0
other,970.0,2.0,0.0,2.0,45.0
jp nagar,1200.0,2.0,2.0,2.0,62.0
other,1100.0,2.0,1.0,2.0,39.5
ombr layout,3400.0,4.0,2.0,4.0,275.0
harlur,1755.0,3.0,2.0,3.0,130.0
budigere,1153.0,2.0,2.0,2.0,60.0
basavangudi,1350.0,2.0,2.0,3.0,130.0
marathahalli,1700.0,3.0,2.0,3.0,126.0
kodigehaali,1200.0,2.0,1.0,2.0,55.0
other,2000.0,5.0,0.0,4.0,80.0
harlur,1864.0,3.0,1.0,3.0,140.0
other,1340.0,2.0,2.0,3.0,47.0
uttarahalli,900.0,2.0,2.0,2.0,35.0
electronics city phase 1,1450.0,3.0,2.0,3.0,72.54
rajaji nagar,1776.0,3.0,1.0,3.0,190.0
other,1205.0,2.0,1.0,2.0,47.0
other,4250.0,6.0,3.0,6.0,150.0
other,996.0,2.0,2.0,2.0,36.5
kanakpura road,1700.0,3.0,3.0,3.0,120.0
7th phase jp nagar,1000.0,2.0,1.0,2.0,70.65
other,1630.0,3.0,2.0,3.0,85.0
kothannur,1215.0,2.0,3.0,3.0,48.6
bommasandra,1020.0,2.0,1.0,2.0,40.89
ardendale,1224.0,2.0,2.0,2.0,67.0
other,2500.0,5.0,2.0,5.0,120.0
malleshwaram,900.0,2.0,1.0,2.0,90.0
other,1393.0,3.0,2.0,3.0,54.0
brookefield,1500.0,5.0,3.0,4.0,160.0
electronic city,435.0,1.0,1.0,1.0,21.0
thanisandra,1996.0,3.0,2.0,3.0,135.0
whitefield,3425.0,5.0,2.0,4.0,250.0
arekere,900.0,2.0,3.0,2.0,50.0
other,1348.0,2.0,0.0,2.0,100.0
other,745.0,2.0,1.0,2.0,36.0
bannerghatta road,960.0,2.0,3.0,2.0,58.0
kengeri,3500.0,5.0,0.0,3.0,275.0
bannerghatta road,1157.0,2.0,0.0,2.0,40.0
electronics city phase 1,1190.0,2.0,1.0,2.0,68.0
whitefield,516.0,1.0,1.0,1.0,39.0
other,1235.0,2.0,2.0,2.0,60.0
other,860.0,1.0,1.0,2.0,43.0
kogilu,700.0,1.0,1.0,1.0,30.84
other,1670.0,3.0,2.0,3.0,160.0
raja rajeshwari nagar,1140.0,2.0,2.0,2.0,44.0
sarjapur  road,2900.0,3.0,2.0,3.0,285.0
other,1230.0,2.0,0.0,2.0,75.0
bannerghatta,1113.0,2.0,1.0,2.0,70.0
yelahanka,1614.0,3.0,2.0,3.0,95.0
hosur road,1345.0,2.0,2.0,2.0,106.0
lakshminarayana pura,1195.0,2.0,1.0,2.0,75.0
whitefield,2225.0,2.0,1.0,3.0,125.0
marathahalli,1325.0,2.0,2.0,2.0,71.55
jp nagar,1850.0,3.0,3.0,3.0,150.0
kadugodi,1150.0,2.0,2.0,2.0,42.0
arekere,1445.0,2.0,2.0,3.0,125.0
anandapura,1749.0,4.0,0.0,4.0,90.0
hennur road,2651.0,2.0,2.0,3.0,225.0
domlur,1875.0,2.0,2.0,3.0,150.0
other,1310.0,2.0,3.0,3.0,68.0
hegde nagar,1801.0,3.0,2.0,3.0,115.0
thanisandra,663.0,1.0,0.0,1.0,32.82
sarjapur  road,1750.0,3.0,2.0,3.0,110.0
other,1440.0,2.0,2.0,3.0,63.93
other,1225.0,2.0,2.0,2.0,71.05
other,1150.0,2.0,1.0,3.0,75.0
banashankari stage iii,1480.0,3.0,1.0,3.0,75.48
kundalahalli,1291.0,2.0,3.0,2.0,49.0
bhoganhalli,1447.0,2.0,1.0,2.0,75.97
dodda nekkundi,1155.0,2.0,1.0,2.0,46.0
sarjapur  road,1685.0,3.0,1.0,3.0,135.0
sarjapur  road,1026.0,2.0,1.0,2.0,60.8
jp nagar,1100.0,2.0,1.0,2.0,45.0
ananth nagar,1470.0,3.0,2.0,3.0,54.0
other,750.0,2.0,0.0,2.0,20.0
other,1260.0,2.0,1.0,3.0,49.0
yeshwanthpur,1313.0,3.0,1.0,3.0,96.0
other,1200.0,2.0,0.0,2.0,65.0
other,1095.0,2.0,1.0,2.0,39.0
uttarahalli,980.0,2.0,1.0,2.0,45.0
varthur,1200.0,2.0,1.0,3.0,98.0
kenchenahalli,1015.0,2.0,2.0,2.0,60.0
dasanapura,814.0,2.0,1.0,2.0,43.7
ramamurthy nagar,3700.0,4.0,1.0,4.0,225.0
thanisandra,760.0,1.0,2.0,1.0,50.0
dasarahalli,1950.0,3.0,2.0,3.0,125.0
other,1165.0,2.0,2.0,2.0,59.8
thanisandra,934.0,2.0,2.0,2.0,55.0
rajaji nagar,1263.0,2.0,0.0,2.0,107.0
tc palaya,1240.0,2.0,1.0,2.0,60.0
hennur road,1590.0,3.0,2.0,3.0,105.0
other,1650.0,3.0,0.0,3.0,110.0
electronic city,1800.0,3.0,2.0,4.0,190.0
kr puram,1205.0,2.0,1.0,2.0,45.79
whitefield,630.5,1.0,0.0,1.0,32.15
whitefield,3100.0,4.0,2.0,4.0,350.0
electronic city,1500.0,2.0,1.0,3.0,78.0
bhoganhalli,1053.4,3.0,1.0,3.0,88.91
panathur,1193.0,2.0,1.0,2.0,86.0
kaggadasapura,775.0,2.0,2.0,2.0,29.5
subramanyapura,1200.0,2.0,2.0,2.0,52.0
garudachar palya,1150.0,2.0,1.0,2.0,52.5
varthur,1091.0,2.0,1.0,2.0,32.0
other,1827.0,3.0,3.0,3.0,100.0
kodigehaali,866.0,2.0,2.0,2.0,32.0
7th phase jp nagar,1040.0,2.0,1.0,2.0,39.52
hebbal,6000.0,8.0,0.0,8.0,220.0
other,1150.0,2.0,2.0,2.0,90.0
electronic city,1128.0,2.0,1.0,2.0,65.0
kambipura,1082.0,2.0,1.0,3.0,55.0
other,1637.0,3.0,3.0,3.0,73.0
balagere,656.0,1.0,1.0,1.0,34.77
haralur road,1243.0,2.0,2.0,2.0,46.0
ambedkar nagar,1862.0,3.0,2.0,3.0,119.0
indira nagar,850.0,1.0,2.0,1.0,60.0
hoskote,1065.0,2.0,3.0,2.0,31.5
begur road,1240.0,2.0,2.0,2.0,45.88
parappana agrahara,1194.0,2.0,2.0,2.0,46.0
other,1200.0,2.0,2.0,2.0,80.0
kaggadasapura,1240.0,2.0,3.0,2.0,45.0
other,1252.0,2.0,2.0,2.0,55.0
sarjapur  road,1850.0,3.0,3.0,3.0,140.0
kengeri satellite town,1007.0,2.0,3.0,2.0,42.0
ramagondanahalli,2257.0,3.0,2.0,3.0,155.0
malleshpalya,1225.0,2.0,2.0,2.0,46.86
raja rajeshwari nagar,1140.0,2.0,2.0,2.0,38.55
